date,airline,flights_scheduled,cancelled_flights,weather_condition,weekday,month,holiday_season,high_demand_month,extreme_weather_day,delayed_flights,average_flight_duration,airport_traffic,maintenance_day
1999-11-07,Airline A,118,12,storm,6,11,0,1,1,7,2.762762043246553,3064,0
1999-11-08,Airline A,165,13,fog,0,11,1,1,0,41,4.515948573367144,3609,0
1999-11-09,Airline A,147,14,rain,1,11,0,1,1,38,1.6166883051161802,1161,0
1999-11-10,Airline A,247,5,clear,2,11,0,1,0,30,3.660428488794858,2200,0
1999-11-11,Airline A,263,0,snow,3,11,0,1,1,32,2.1120010217879477,2988,0
1999-11-12,Airline A,188,6,clear,4,11,0,1,1,1,3.204864495325258,2382,0
1999-11-13,Airline A,289,0,fog,5,11,0,1,1,3,2.161500986216535,2785,0
1999-11-14,Airline A,193,14,snow,6,11,0,1,0,48,3.3184308783770993,2037,0
1999-11-15,Airline A,146,5,clear,0,11,0,1,0,5,2.720026051245919,3284,0
1999-11-16,Airline A,250,4,rain,1,11,0,1,0,32,3.3321538419337755,1104,0
1999-11-17,Airline A,173,11,clear,2,11,0,1,0,25,1.3047376473125345,2444,0
1999-11-18,Airline A,236,2,snow,3,11,0,1,1,25,1.0128693497088102,3032,0
1999-11-19,Airline A,119,19,rain,4,11,0,1,0,0,4.133617254117285,2317,0
1999-11-20,Airline A,257,13,fog,5,11,1,1,0,11,2.100389644071601,2606,0
1999-11-21,Airline A,142,5,clear,6,11,0,1,0,36,3.780796988602359,4333,0
1999-11-22,Airline A,52,3,storm,0,11,1,1,0,39,1.1558716911028744,3940,0
1999-11-23,Airline A,197,14,snow,1,11,0,1,1,43,3.6463710492857735,3643,0
1999-11-24,Airline A,236,16,storm,2,11,0,1,0,43,3.8630523074826324,3471,0
1999-11-25,Airline A,213,4,storm,3,11,0,1,1,30,3.8331073848386934,1134,0
1999-11-26,Airline A,196,5,clear,4,11,0,1,1,28,4.4032006615170936,4848,0
1999-11-27,Airline A,139,9,storm,5,11,0,1,0,16,4.452696569856418,1535,0
1999-11-28,Airline A,244,8,rain,6,11,0,1,0,9,1.8015998443475056,1000,0
1999-11-29,Airline A,196,3,fog,0,11,1,1,0,3,3.3146366322545773,2893,0
1999-11-30,Airline A,197,8,fog,1,11,0,1,1,1,1.0825329270809645,3539,0
1999-12-01,Airline A,145,7,storm,2,12,0,1,1,27,1.3544608593453784,4919,0
1999-12-02,Airline A,248,2,snow,3,12,0,1,0,38,2.6755627325095404,4697,0
1999-12-03,Airline A,101,19,storm,4,12,0,1,0,5,1.1537862648857167,2492,0
1999-12-04,Airline A,282,0,snow,5,12,0,1,1,32,2.3836034702637128,4488,0
1999-12-05,Airline A,210,19,fog,6,12,0,1,1,17,3.5584823082529873,3828,0
1999-12-06,Airline A,217,4,rain,0,12,0,1,1,5,4.261702748786131,1683,0
1999-12-07,Airline A,177,2,snow,1,12,0,1,1,31,2.7416402885257183,2488,0
1999-12-08,Airline A,88,3,fog,2,12,0,1,1,47,2.941478199133458,2840,1
1999-12-09,Airline A,131,18,clear,3,12,1,1,1,39,1.0242849476454015,4893,0
1999-12-10,Airline A,153,14,storm,4,12,0,1,0,20,4.46576297159252,3352,0
1999-12-11,Airline A,178,18,snow,5,12,0,1,1,0,4.936431602048775,2124,0
1999-12-12,Airline A,60,15,rain,6,12,0,1,0,12,2.804137826328695,2734,0
1999-12-13,Airline A,269,7,storm,0,12,0,1,0,29,2.214241834433869,4701,0
1999-12-14,Airline A,234,13,fog,1,12,0,1,1,3,1.7035571350103558,2429,1
1999-12-15,Airline A,266,4,fog,2,12,1,1,1,5,3.898991007107791,3959,0
1999-12-16,Airline A,227,0,fog,3,12,0,1,1,43,2.6452050818283976,1863,0
1999-12-17,Airline A,200,18,snow,4,12,0,1,0,31,2.3535237464017364,3520,0
1999-12-18,Airline A,208,4,clear,5,12,0,1,0,17,3.3618942824967326,3243,0
1999-12-19,Airline A,271,2,clear,6,12,1,1,0,23,4.245363486723148,1159,0
1999-12-20,Airline A,91,16,fog,0,12,0,1,1,33,3.8350265521509415,3920,0
1999-12-21,Airline A,148,6,storm,1,12,0,1,0,39,4.244474438481543,4282,0
1999-12-22,Airline A,56,16,rain,2,12,1,1,0,8,3.124045822264722,3480,0
1999-12-23,Airline A,193,12,storm,3,12,0,1,1,48,3.3031599441268993,4253,0
1999-12-24,Airline A,139,13,snow,4,12,1,1,1,35,1.0525390681425382,1641,0
1999-12-25,Airline A,161,11,clear,5,12,0,1,0,46,2.7222842842210992,3061,0
1999-12-26,Airline A,298,10,rain,6,12,0,1,1,36,4.2128828675262575,2407,0
1999-12-27,Airline A,293,0,fog,0,12,0,1,1,44,3.4829094513839993,1042,0
1999-12-28,Airline A,109,2,fog,1,12,0,1,1,4,3.7661433760606813,2098,0
1999-12-29,Airline A,162,11,snow,2,12,0,1,1,19,1.5951931623536928,2152,0
1999-12-30,Airline A,51,8,snow,3,12,0,1,0,30,4.656642982024275,4957,0
1999-12-31,Airline A,178,1,snow,4,12,0,1,1,28,3.9965757954918346,3923,0
2000-01-01,Airline A,97,13,snow,5,1,0,0,0,34,4.589802783353423,3131,0
2000-01-02,Airline A,189,4,fog,6,1,0,0,0,10,2.153636894019592,3174,0
2000-01-03,Airline A,246,2,fog,0,1,0,0,0,30,3.3374593942505806,2818,0
2000-01-04,Airline A,86,11,snow,1,1,0,0,0,35,4.214464627695935,4221,0
2000-01-05,Airline A,209,11,fog,2,1,0,0,0,0,2.6630504120703313,2908,0
2000-01-06,Airline A,296,6,snow,3,1,1,0,1,46,2.3599202316173997,3345,0
2000-01-07,Airline A,58,0,rain,4,1,0,0,0,17,2.620359223204028,4542,0
2000-01-08,Airline A,282,2,snow,5,1,1,0,0,1,3.5478451637748547,1401,0
2000-01-09,Airline A,148,10,snow,6,1,0,0,0,0,2.47706986590422,1542,0
2000-01-10,Airline A,196,12,rain,0,1,0,0,0,24,1.8801395922088782,4089,0
2000-01-11,Airline A,97,9,clear,1,1,0,0,0,2,3.0283169764478464,2580,0
2000-01-12,Airline A,257,18,storm,2,1,0,0,1,23,1.2737543150870465,3175,0
2000-01-13,Airline A,180,3,snow,3,1,0,0,0,46,4.619408428519716,2753,0
2000-01-14,Airline A,197,4,rain,4,1,0,0,1,18,4.731610561439468,1220,0
2000-01-15,Airline A,201,10,rain,5,1,0,0,1,43,4.936886947714164,3491,0
2000-01-16,Airline A,103,8,fog,6,1,0,0,0,10,4.027315937115304,2009,0
2000-01-17,Airline A,169,12,snow,0,1,0,0,1,42,4.209883744713682,1372,0
2000-01-18,Airline A,210,16,rain,1,1,0,0,0,19,4.355238691394414,2783,0
2000-01-19,Airline A,201,14,clear,2,1,0,0,0,49,1.6930203766886498,2942,0
2000-01-20,Airline A,165,12,clear,3,1,0,0,1,32,1.8214501034291062,3596,0
2000-01-21,Airline A,124,10,storm,4,1,1,0,0,9,4.280100326129357,3719,0
2000-01-22,Airline A,162,0,fog,5,1,0,0,1,8,2.6680150039487285,4265,0
2000-01-23,Airline A,249,7,fog,6,1,0,0,0,19,4.167302093528022,4040,0
2000-01-24,Airline A,213,4,fog,0,1,0,0,0,49,1.5781753716896123,1807,0
2000-01-25,Airline A,215,15,snow,1,1,0,0,1,24,1.195333767910773,4434,0
2000-01-26,Airline A,153,3,clear,2,1,1,0,0,4,2.5895774518388195,2770,0
2000-01-27,Airline A,133,18,snow,3,1,0,0,0,49,2.085792970955455,4892,0
2000-01-28,Airline A,276,17,rain,4,1,1,0,1,21,4.246820966974411,1253,0
2000-01-29,Airline A,161,1,storm,5,1,0,0,0,10,4.668290439265373,2443,0
2000-01-30,Airline A,266,12,storm,6,1,0,0,1,44,3.6149437427800946,3614,0
2000-01-31,Airline A,148,15,snow,0,1,0,0,1,24,1.4218386968588588,1997,0
2000-02-01,Airline A,202,7,storm,1,2,0,0,1,47,1.0607347400992597,4421,0
2000-02-02,Airline A,142,18,snow,2,2,0,0,0,1,4.114406019907049,3807,0
2000-02-03,Airline A,195,2,fog,3,2,1,0,1,36,4.48605862635889,1266,0
2000-02-04,Airline A,177,18,rain,4,2,0,0,0,18,4.7912680226038855,3456,0
2000-02-05,Airline A,159,16,fog,5,2,0,0,1,20,3.8704153046961016,2734,0
2000-02-06,Airline A,131,8,storm,6,2,0,0,1,8,1.1273439715612557,3145,0
2000-02-07,Airline A,243,16,rain,0,2,0,0,0,28,2.9152975984091634,1491,0
2000-02-08,Airline A,103,0,clear,1,2,1,0,1,24,2.9601247758070053,1266,0
2000-02-09,Airline A,212,3,snow,2,2,0,0,0,43,1.1711903399991623,4809,0
2000-02-10,Airline A,257,14,rain,3,2,0,0,1,48,4.643482001290792,2545,0
2000-02-11,Airline A,238,11,snow,4,2,0,0,1,39,4.055479097255112,4633,0
2000-02-12,Airline A,218,16,rain,5,2,0,0,1,34,1.8209395854430923,3947,0
2000-02-13,Airline A,277,11,storm,6,2,0,0,0,7,3.6085891753053936,1369,0
2000-02-14,Airline A,210,15,fog,0,2,0,0,0,23,4.251099303401762,3165,0
2000-02-15,Airline A,117,12,storm,1,2,0,0,1,30,4.4164385585266475,3036,0
2000-02-16,Airline A,82,10,clear,2,2,0,0,1,47,4.471673024108775,3059,0
2000-02-17,Airline A,191,14,storm,3,2,0,0,1,9,4.138590320790756,4039,1
2000-02-18,Airline A,70,15,rain,4,2,0,0,1,49,3.4764947303730103,1770,0
2000-02-19,Airline A,97,5,clear,5,2,0,0,1,26,1.344662329824558,3962,0
2000-02-20,Airline A,197,10,rain,6,2,0,0,0,18,2.0446405302114665,1763,0
2000-02-21,Airline A,297,14,fog,0,2,0,0,0,1,3.1315985957544847,2668,0
2000-02-22,Airline A,177,4,snow,1,2,0,0,1,44,2.4701488385346764,2419,0
2000-02-23,Airline A,185,2,fog,2,2,0,0,1,37,3.8448396337128656,3357,0
2000-02-24,Airline A,184,1,fog,3,2,0,0,1,30,1.4732589533408902,1184,0
2000-02-25,Airline A,244,0,fog,4,2,0,0,0,14,4.773566863712162,3526,0
2000-02-26,Airline A,194,14,rain,5,2,1,0,1,25,2.356099471440187,3960,0
2000-02-27,Airline A,177,1,snow,6,2,0,0,0,47,3.0702171804833314,3691,0
2000-02-28,Airline A,82,19,rain,0,2,0,0,0,9,2.340431285995722,1505,0
2000-02-29,Airline A,225,5,clear,1,2,0,0,1,44,4.194105402778868,3239,0
2000-03-01,Airline A,253,11,rain,2,3,0,0,0,35,1.616132926396424,1257,1
2000-03-02,Airline A,236,15,fog,3,3,0,0,0,26,2.418390483165443,1358,0
2000-03-03,Airline A,164,13,storm,4,3,0,0,1,10,3.46080451661738,2419,0
2000-03-04,Airline A,263,3,storm,5,3,0,0,0,47,1.1835418323017723,4473,0
2000-03-05,Airline A,168,7,rain,6,3,0,0,0,10,3.4427449035276765,2390,0
2000-03-06,Airline A,71,11,fog,0,3,1,0,1,12,3.784784256123502,2895,0
2000-03-07,Airline A,287,13,fog,1,3,0,0,0,47,4.801934021033962,1033,0
2000-03-08,Airline A,207,19,storm,2,3,0,0,1,42,4.901128049601142,3303,0
2000-03-09,Airline A,87,12,snow,3,3,0,0,0,8,2.0450741804576102,2939,0
2000-03-10,Airline A,279,4,snow,4,3,0,0,1,15,3.6755795104223674,2388,0
2000-03-11,Airline A,158,11,fog,5,3,0,0,0,48,1.3347300091583243,4777,0
2000-03-12,Airline A,100,9,clear,6,3,0,0,0,16,3.8862241670273416,3394,0
2000-03-13,Airline A,231,18,clear,0,3,0,0,0,40,2.332758623128439,4396,0
2000-03-14,Airline A,57,12,clear,1,3,0,0,0,36,1.8502781664543888,1091,0
2000-03-15,Airline A,76,8,clear,2,3,0,0,1,0,1.07168809194469,3916,0
2000-03-16,Airline A,76,10,clear,3,3,0,0,1,1,3.1032408166561676,2520,0
2000-03-17,Airline A,275,4,storm,4,3,0,0,0,18,1.7168324565394748,1766,0
2000-03-18,Airline A,70,12,fog,5,3,0,0,0,29,3.3189908374479313,2698,0
2000-03-19,Airline A,79,9,rain,6,3,0,0,1,45,3.044103507624373,4637,0
2000-03-20,Airline A,146,17,storm,0,3,0,0,0,7,3.474658143452785,2760,0
2000-03-21,Airline A,77,14,storm,1,3,0,0,0,3,1.9772015076942582,3019,0
2000-03-22,Airline A,160,19,fog,2,3,0,0,1,16,1.4718426635343005,2400,0
2000-03-23,Airline A,241,11,snow,3,3,1,0,0,7,4.131567417846654,3400,0
2000-03-24,Airline A,274,3,storm,4,3,1,0,1,16,4.965114484019512,1346,0
2000-03-25,Airline A,246,4,storm,5,3,0,0,1,17,2.519098703119211,1892,0
2000-03-26,Airline A,110,7,rain,6,3,0,0,0,31,2.5493258917360233,4029,0
2000-03-27,Airline A,97,4,clear,0,3,0,0,0,39,4.46333986683276,3112,0
2000-03-28,Airline A,196,0,storm,1,3,0,0,0,13,1.6967087635004847,3553,0
2000-03-29,Airline A,53,17,clear,2,3,0,0,1,44,2.382923474071538,3986,0
2000-03-30,Airline A,84,18,fog,3,3,1,0,0,23,2.1150513136605444,4229,0
2000-03-31,Airline A,241,18,storm,4,3,0,0,1,25,1.5057127571284972,1350,0
2000-04-01,Airline A,98,9,rain,5,4,1,0,1,48,3.174623622137332,3117,0
2000-04-02,Airline A,66,8,rain,6,4,0,0,1,1,3.5077070891053883,3298,0
2000-04-03,Airline A,221,0,fog,0,4,0,0,0,39,4.514207602161964,1686,0
2000-04-04,Airline A,269,19,clear,1,4,0,0,1,42,3.5938313339152703,3324,0
2000-04-05,Airline A,207,2,snow,2,4,0,0,0,3,1.2012576233541288,2364,0
2000-04-06,Airline A,270,12,fog,3,4,0,0,0,24,1.1953228060503553,2295,0
2000-04-07,Airline A,95,5,snow,4,4,0,0,1,34,1.2357562538657647,1707,0
2000-04-08,Airline A,166,5,rain,5,4,0,0,0,26,2.0120801622858524,4038,0
2000-04-09,Airline A,55,17,rain,6,4,0,0,0,7,2.0030635908726717,3338,0
2000-04-10,Airline A,148,4,storm,0,4,0,0,0,25,4.103487631327181,3774,0
2000-04-11,Airline A,173,16,rain,1,4,1,0,0,38,1.1972162206548567,4435,0
2000-04-12,Airline A,282,2,clear,2,4,0,0,0,23,3.440237996876226,4925,0
2000-04-13,Airline A,86,4,rain,3,4,0,0,0,24,3.3858434034335407,2147,0
2000-04-14,Airline A,73,2,storm,4,4,0,0,1,19,3.0506394486594197,2384,0
2000-04-15,Airline A,142,12,fog,5,4,0,0,1,47,1.0918957655897832,1302,0
2000-04-16,Airline A,290,14,storm,6,4,0,0,0,41,4.30086590220384,3012,0
2000-04-17,Airline A,95,16,fog,0,4,1,0,0,4,2.5114166490109056,3802,0
2000-04-18,Airline A,230,14,storm,1,4,0,0,0,5,2.7930590846711874,4768,0
2000-04-19,Airline A,144,4,rain,2,4,0,0,0,34,3.680529962294013,4301,0
2000-04-20,Airline A,148,13,snow,3,4,1,0,0,28,3.6539657165035275,2123,0
2000-04-21,Airline A,237,10,clear,4,4,0,0,1,39,2.1054010518526245,2138,0
2000-04-22,Airline A,274,13,snow,5,4,0,0,0,42,1.0457306318741044,4361,0
2000-04-23,Airline A,165,6,clear,6,4,1,0,0,17,4.2215927980841546,2342,0
2000-04-24,Airline A,240,2,rain,0,4,0,0,0,26,4.025452636170464,1383,0
2000-04-25,Airline A,262,19,storm,1,4,0,0,1,48,3.564619503841696,2612,0
2000-04-26,Airline A,209,9,storm,2,4,1,0,1,44,4.739543853751357,4187,0
2000-04-27,Airline A,264,10,fog,3,4,0,0,0,45,1.817589166434309,2675,0
2000-04-28,Airline A,210,5,snow,4,4,0,0,1,9,1.4143836884191248,3635,0
2000-04-29,Airline A,116,4,clear,5,4,1,0,0,48,4.995491305933302,3311,0
2000-04-30,Airline A,177,19,storm,6,4,0,0,1,48,4.473665102776029,1885,0
2000-05-01,Airline A,67,12,rain,0,5,0,0,1,42,1.1663376537772971,3664,0
2000-05-02,Airline A,74,11,storm,1,5,0,0,1,16,2.321049833964053,1295,0
2000-05-03,Airline A,283,18,fog,2,5,0,0,1,40,3.070949749989288,1625,1
2000-05-04,Airline A,272,18,storm,3,5,0,0,0,33,3.5129325608299515,2052,0
2000-05-05,Airline A,103,4,rain,4,5,0,0,0,2,2.6658025255901316,1813,0
2000-05-06,Airline A,107,19,storm,5,5,0,0,1,17,1.3503352178893642,1961,0
2000-05-07,Airline A,116,8,clear,6,5,0,0,1,15,2.89202102998958,3649,0
2000-05-08,Airline A,153,3,clear,0,5,0,0,0,1,3.187135272470858,2607,0
2000-05-09,Airline A,223,14,storm,1,5,0,0,0,48,2.2587379940582304,1054,0
2000-05-10,Airline A,73,2,rain,2,5,0,0,1,35,1.6348174081175242,2749,0
2000-05-11,Airline A,163,6,rain,3,5,0,0,1,20,3.0720089207652013,4324,0
2000-05-12,Airline A,81,19,storm,4,5,0,0,0,30,2.110935331079716,1473,0
2000-05-13,Airline A,224,19,rain,5,5,0,0,1,16,1.9563083081275758,4689,0
2000-05-14,Airline A,135,13,clear,6,5,1,0,0,49,3.8952644187570917,4684,0
2000-05-15,Airline A,200,13,clear,0,5,0,0,0,18,3.2380425733935128,2441,0
2000-05-16,Airline A,243,8,clear,1,5,0,0,1,16,3.972723748707212,2267,0
2000-05-17,Airline A,176,2,fog,2,5,0,0,1,31,2.792042600448253,3800,0
2000-05-18,Airline A,204,8,snow,3,5,0,0,0,9,1.3098644116734075,2408,0
2000-05-19,Airline A,283,3,clear,4,5,1,0,0,2,2.9700038912658253,4684,0
2000-05-20,Airline A,179,16,storm,5,5,1,0,0,37,3.3811626204136536,2386,0
2000-05-21,Airline A,267,5,fog,6,5,1,0,1,17,4.106856652663728,2575,0
2000-05-22,Airline A,66,15,storm,0,5,0,0,1,27,3.331699629662721,4381,0
2000-05-23,Airline A,153,17,rain,1,5,0,0,0,6,4.18311891570921,2410,0
2000-05-24,Airline A,210,12,snow,2,5,0,0,0,47,3.0507812109369086,1464,0
2000-05-25,Airline A,186,6,fog,3,5,1,0,0,5,3.4479583750675245,1530,0
2000-05-26,Airline A,92,2,rain,4,5,0,0,0,44,1.090195242397554,2102,0
2000-05-27,Airline A,295,5,rain,5,5,0,0,0,48,4.445943002904519,2292,0
2000-05-28,Airline A,225,2,clear,6,5,0,0,1,9,1.662109504827916,2831,0
2000-05-29,Airline A,88,11,storm,0,5,1,0,1,1,3.956484796801628,4856,0
2000-05-30,Airline A,270,4,rain,1,5,1,0,1,19,2.779121862424999,3455,0
2000-05-31,Airline A,219,16,rain,2,5,1,0,0,34,4.568902543975655,1059,0
2000-06-01,Airline A,296,9,rain,3,6,0,1,0,18,2.217614688975967,2899,0
2000-06-02,Airline A,75,6,snow,4,6,0,1,0,10,4.888038001959918,4642,0
2000-06-03,Airline A,148,3,fog,5,6,0,1,0,41,3.9432928672349683,2102,0
2000-06-04,Airline A,99,9,clear,6,6,0,1,0,35,3.458357200126141,3993,1
2000-06-05,Airline A,202,6,fog,0,6,1,1,1,5,4.763550293015875,1029,0
2000-06-06,Airline A,201,10,rain,1,6,0,1,0,22,3.159445967189543,3948,0
2000-06-07,Airline A,62,7,snow,2,6,1,1,0,10,2.454121287309746,2830,0
2000-06-08,Airline A,109,7,rain,3,6,0,1,0,34,3.7800663983996547,1742,0
2000-06-09,Airline A,299,4,storm,4,6,0,1,0,28,1.9764852881593327,2408,1
2000-06-10,Airline A,184,4,fog,5,6,0,1,1,28,3.0903155059096945,3052,0
2000-06-11,Airline A,106,6,clear,6,6,0,1,0,15,4.577537498723137,1324,0
2000-06-12,Airline A,85,3,snow,0,6,0,1,0,32,2.7609191987207318,2116,0
2000-06-13,Airline A,222,1,fog,1,6,0,1,1,16,2.6975951117912764,2954,0
2000-06-14,Airline A,69,18,rain,2,6,0,1,0,34,2.3487807068188697,4297,0
2000-06-15,Airline A,114,1,clear,3,6,0,1,0,48,3.6265640487623636,2555,0
2000-06-16,Airline A,57,15,snow,4,6,1,1,1,41,2.0672519604550503,1354,0
2000-06-17,Airline A,287,11,rain,5,6,0,1,1,36,4.229778601966108,1105,0
2000-06-18,Airline A,193,14,rain,6,6,0,1,1,18,3.527335030286277,3385,0
2000-06-19,Airline A,191,9,fog,0,6,0,1,0,19,4.832150373949025,3764,1
2000-06-20,Airline A,253,5,rain,1,6,0,1,0,4,4.690520850752499,4600,0
2000-06-21,Airline A,164,12,rain,2,6,0,1,0,2,2.272420323822823,4667,0
2000-06-22,Airline A,264,5,snow,3,6,0,1,0,6,4.292019278149732,4182,0
2000-06-23,Airline A,192,1,rain,4,6,1,1,1,47,1.2119871284109491,2261,0
2000-06-24,Airline A,141,13,storm,5,6,0,1,0,46,2.3012697496013823,3355,0
2000-06-25,Airline A,147,17,storm,6,6,0,1,0,24,4.086225520531038,2130,0
2000-06-26,Airline A,115,5,clear,0,6,0,1,0,29,1.294011561469747,1282,0
2000-06-27,Airline A,81,18,storm,1,6,0,1,0,42,3.3852700286922994,1194,0
2000-06-28,Airline A,264,13,storm,2,6,0,1,0,15,4.034318150949996,3189,0
2000-06-29,Airline A,240,12,fog,3,6,0,1,0,8,3.830477209105744,4530,0
2000-06-30,Airline A,135,7,storm,4,6,0,1,0,20,4.10173323010794,2778,0
2000-07-01,Airline A,100,4,rain,5,7,0,1,0,43,1.655625729401438,1984,0
2000-07-02,Airline A,202,12,fog,6,7,0,1,1,11,2.2699197587901865,3160,0
2000-07-03,Airline A,235,5,storm,0,7,0,1,0,13,4.034400223195554,1905,0
2000-07-04,Airline A,112,18,rain,1,7,0,1,0,38,3.34895939245756,2225,0
2000-07-05,Airline A,239,10,clear,2,7,0,1,0,1,1.347694120085316,2223,0
2000-07-06,Airline A,174,15,fog,3,7,0,1,0,27,4.693953813925214,2050,0
2000-07-07,Airline A,199,4,rain,4,7,0,1,0,23,1.6817455370840593,2022,0
2000-07-08,Airline A,107,11,fog,5,7,0,1,0,18,3.367763441367812,4899,0
2000-07-09,Airline A,107,16,clear,6,7,0,1,1,13,1.8310254990255572,2226,0
2000-07-10,Airline A,135,1,clear,0,7,1,1,0,18,4.269562241643305,3779,0
2000-07-11,Airline A,98,9,fog,1,7,0,1,0,37,3.3282285283679323,4102,0
2000-07-12,Airline A,229,14,rain,2,7,1,1,1,45,2.643590194131151,2766,0
2000-07-13,Airline A,219,18,snow,3,7,0,1,1,22,3.938613162291367,2051,0
2000-07-14,Airline A,119,19,fog,4,7,0,1,0,45,2.401288797865299,1088,0
2000-07-15,Airline A,64,16,snow,5,7,0,1,0,15,1.0075019310836786,1729,0
2000-07-16,Airline A,103,18,rain,6,7,0,1,0,6,1.3576828971945938,1819,0
2000-07-17,Airline A,284,18,storm,0,7,0,1,1,16,1.2390533284228948,2377,0
2000-07-18,Airline A,237,12,fog,1,7,0,1,0,29,1.878696499817193,1681,0
2000-07-19,Airline A,150,12,clear,2,7,0,1,1,7,4.641033494887459,4183,0
2000-07-20,Airline A,274,15,storm,3,7,0,1,1,37,1.7532592167728733,1703,0
2000-07-21,Airline A,57,2,rain,4,7,0,1,1,38,3.33831541906423,1778,0
2000-07-22,Airline A,102,3,clear,5,7,0,1,0,10,4.143745188514095,4937,0
2000-07-23,Airline A,109,6,fog,6,7,0,1,0,38,3.9551693930672767,3151,0
2000-07-24,Airline A,285,2,rain,0,7,1,1,0,45,2.3097842240190603,3964,0
2000-07-25,Airline A,157,8,fog,1,7,0,1,1,28,2.9040331362681693,3052,0
2000-07-26,Airline A,54,7,storm,2,7,0,1,1,48,1.3043726873172115,2167,0
2000-07-27,Airline A,152,17,fog,3,7,0,1,0,0,1.3926360887507383,3829,0
2000-07-28,Airline A,245,13,clear,4,7,0,1,0,28,1.9875940526896416,4023,0
2000-07-29,Airline A,55,19,fog,5,7,1,1,0,9,1.5999048883976004,1913,0
2000-07-30,Airline A,158,4,storm,6,7,0,1,0,7,1.2707871843989436,4340,0
2000-07-31,Airline A,273,2,storm,0,7,0,1,0,30,2.038454471817069,2846,0
2000-08-01,Airline A,165,9,clear,1,8,1,0,0,15,3.1390419500150992,4865,0
2000-08-02,Airline A,143,10,snow,2,8,0,0,1,5,1.842145106190935,1507,0
2000-08-03,Airline A,96,16,snow,3,8,0,0,0,33,2.1244649582719974,2965,0
2000-08-04,Airline A,148,7,fog,4,8,1,0,1,37,4.293932896502712,3504,0
2000-08-05,Airline A,104,8,storm,5,8,0,0,0,13,4.004179639270761,1431,0
2000-08-06,Airline A,217,7,rain,6,8,0,0,1,30,1.1230023672368223,3418,0
2000-08-07,Airline A,101,19,rain,0,8,0,0,1,43,1.3210595659840507,4626,0
2000-08-08,Airline A,193,1,storm,1,8,0,0,0,44,4.712828638240211,1070,0
2000-08-09,Airline A,62,3,rain,2,8,0,0,0,13,2.4459696569482836,4786,0
2000-08-10,Airline A,163,15,clear,3,8,0,0,1,15,1.0938372925490505,2344,0
2000-08-11,Airline A,173,8,fog,4,8,0,0,1,40,2.5611776559485073,1492,0
2000-08-12,Airline A,155,8,storm,5,8,0,0,0,19,4.057725908853044,1133,0
2000-08-13,Airline A,207,4,fog,6,8,1,0,1,41,4.6094743552610185,4865,0
2000-08-14,Airline A,196,2,clear,0,8,0,0,0,21,3.802601047557458,3319,0
2000-08-15,Airline A,194,13,rain,1,8,0,0,1,29,2.091165264619585,1620,0
2000-08-16,Airline A,169,14,storm,2,8,0,0,0,41,4.947475273949006,4242,0
2000-08-17,Airline A,112,5,clear,3,8,0,0,0,43,1.6072368716041812,1351,0
2000-08-18,Airline A,68,15,clear,4,8,0,0,1,43,2.4739385989742244,4095,0
2000-08-19,Airline A,141,9,fog,5,8,0,0,1,18,2.4242827552402644,1950,0
2000-08-20,Airline A,107,13,storm,6,8,1,0,1,15,2.967673775229749,2453,0
2000-08-21,Airline A,232,11,fog,0,8,0,0,0,12,1.4630670024064742,2551,0
2000-08-22,Airline A,139,8,fog,1,8,0,0,0,44,3.4543208037554693,2751,0
2000-08-23,Airline A,278,18,clear,2,8,0,0,0,5,3.552719789204421,1241,0
2000-08-24,Airline A,267,11,fog,3,8,0,0,1,31,2.8128302652471984,2309,0
2000-08-25,Airline A,166,12,rain,4,8,0,0,1,39,1.3930154477050682,4858,0
2000-08-26,Airline A,111,12,rain,5,8,1,0,0,46,4.0443937249274775,3517,0
2000-08-27,Airline A,72,16,clear,6,8,0,0,1,49,4.71247834560131,4525,0
2000-08-28,Airline A,176,1,fog,0,8,1,0,0,21,2.4093547974303657,3513,0
2000-08-29,Airline A,186,19,rain,1,8,0,0,0,20,1.946119253184293,4920,0
2000-08-30,Airline A,189,8,snow,2,8,0,0,0,26,4.814720017584371,3723,0
2000-08-31,Airline A,294,7,snow,3,8,0,0,0,13,1.555631188345679,3176,0
2000-09-01,Airline A,178,6,fog,4,9,0,0,0,36,2.918066113747686,3980,0
2000-09-02,Airline A,107,4,clear,5,9,1,0,1,29,3.7763042907272757,3462,0
2000-09-03,Airline A,171,18,rain,6,9,0,0,0,11,1.1741752918606565,1794,0
2000-09-04,Airline A,50,2,storm,0,9,1,0,0,25,4.240631169003274,3262,0
2000-09-05,Airline A,288,12,storm,1,9,0,0,0,7,3.679004143837027,1528,0
2000-09-06,Airline A,83,5,rain,2,9,0,0,0,49,3.986285917905865,3615,0
2000-09-07,Airline A,145,10,fog,3,9,0,0,0,8,1.8391454981619728,4547,0
2000-09-08,Airline A,175,3,snow,4,9,0,0,0,18,2.078848315679966,1191,0
2000-09-09,Airline A,167,2,snow,5,9,0,0,1,49,4.980975805464988,1410,0
2000-09-10,Airline A,97,3,rain,6,9,0,0,0,46,2.4381279435494547,1299,0
2000-09-11,Airline A,138,2,snow,0,9,0,0,0,25,1.097634756463373,1388,0
2000-09-12,Airline A,281,12,rain,1,9,0,0,0,21,2.4170380569458843,3778,0
2000-09-13,Airline A,286,14,clear,2,9,0,0,0,25,2.523070271910413,2888,0
